2022-01-18 13:14:36,886 INFO  Logger.cs: 70 - 
2022-01-18 13:15:54,551 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-01-18 13:15:54,551 INFO  SwAddin.cs: 344 - Showing property manager
2022-01-18 13:39:15,436 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-01-18 13:39:16,857 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-01-18 13:39:18,736 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-01-18 13:39:51,086 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-01-18 13:39:55,296 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-01-18 13:39:58,806 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-01-18 13:40:01,127 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-01-18 13:55:45,732 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-01-18 13:55:51,053 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-01-18 13:55:56,448 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-01-18 13:55:59,008 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-01-18 13:56:36,873 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-01-18 13:57:01,809 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-01-18 13:57:02,958 INFO  ExportHelperExtension.cs: 347 - Creating joint flexure_1
2022-01-18 13:57:02,968 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2022-01-18 13:57:02,968 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-01-18 13:57:02,968 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-01-18 13:57:03,048 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-01-18 13:57:03,048 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-01-18 13:57:03,048 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-01-18 13:57:03,048 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-01-18 13:57:03,553 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child flexure_1 failed
2022-01-18 13:57:03,558 INFO  ExportHelperExtension.cs: 347 - Creating joint flexure_2
2022-01-18 13:57:03,558 INFO  ExportHelperExtension.cs: 1397 - Fixing components for flexure_1
2022-01-18 13:57:03,558 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-01-18 13:57:03,558 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-01-18 13:57:03,558 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-01-18 13:57:03,648 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-01-18 13:57:03,648 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-01-18 13:57:03,648 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-01-18 13:57:03,648 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-01-18 13:57:03,648 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-01-18 13:57:04,229 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent flexure_1 to child flexure_2 failed
2022-01-18 13:57:04,229 INFO  ExportHelperExtension.cs: 347 - Creating joint top_link
2022-01-18 13:57:04,229 INFO  ExportHelperExtension.cs: 1397 - Fixing components for flexure_2
2022-01-18 13:57:04,229 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2022-01-18 13:57:04,229 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-01-18 13:57:04,229 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-01-18 13:57:04,229 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2022-01-18 13:57:04,338 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-01-18 13:57:04,343 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-01-18 13:57:04,343 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-01-18 13:57:04,343 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-01-18 13:57:04,346 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2022-01-18 13:57:04,346 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-01-18 13:57:05,053 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent flexure_2 to child top_link failed
2022-01-18 13:57:05,148 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from urdf_1flex_assem.SLDASM
2022-01-18 13:57:05,148 INFO  ExportHelperExtension.cs: 1136 - Found 41 in urdf_1flex_assem.SLDASM
2022-01-18 13:57:05,148 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in urdf_1flex_assem.SLDASM
2022-01-18 13:57:05,148 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-01-18 13:57:05,148 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2022-01-18 13:57:05,148 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1flexure_forURDF-1
2022-01-18 13:57:05,178 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 1flexure_forURDF-1
2022-01-18 13:57:05,178 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1flexure_forURDF-1
2022-01-18 13:57:05,178 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1flexure_forURDF-2
2022-01-18 13:57:05,178 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 1flexure_forURDF-2
2022-01-18 13:57:05,178 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1flexure_forURDF-2
2022-01-18 13:57:05,178 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from flexurepart_forURDF-2
2022-01-18 13:57:05,178 INFO  ExportHelperExtension.cs: 1136 - Found 27 in flexurepart_forURDF-2
2022-01-18 13:57:05,178 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in flexurepart_forURDF-2
2022-01-18 13:57:05,178 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from flexurepart_forURDF-1
2022-01-18 13:57:05,178 INFO  ExportHelperExtension.cs: 1136 - Found 27 in flexurepart_forURDF-1
2022-01-18 13:57:05,178 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in flexurepart_forURDF-1
2022-01-18 13:57:05,188 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from urdf_1flex_assem.SLDASM
2022-01-18 13:57:05,188 INFO  ExportHelperExtension.cs: 1136 - Found 41 in urdf_1flex_assem.SLDASM
2022-01-18 13:57:05,188 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in urdf_1flex_assem.SLDASM
2022-01-18 13:57:05,188 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-01-18 13:57:05,188 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2022-01-18 13:57:05,188 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1flexure_forURDF-1
2022-01-18 13:57:05,188 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 1flexure_forURDF-1
2022-01-18 13:57:05,188 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1flexure_forURDF-1
2022-01-18 13:57:05,188 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1flexure_forURDF-2
2022-01-18 13:57:05,188 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 1flexure_forURDF-2
2022-01-18 13:57:05,188 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1flexure_forURDF-2
2022-01-18 13:57:05,188 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from flexurepart_forURDF-2
2022-01-18 13:57:05,188 INFO  ExportHelperExtension.cs: 1136 - Found 27 in flexurepart_forURDF-2
2022-01-18 13:57:05,188 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in flexurepart_forURDF-2
2022-01-18 13:57:05,188 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from flexurepart_forURDF-1
2022-01-18 13:57:05,188 INFO  ExportHelperExtension.cs: 1136 - Found 27 in flexurepart_forURDF-1
2022-01-18 13:57:05,188 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in flexurepart_forURDF-1
2022-01-18 13:57:05,248 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-01-18 13:58:22,080 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2022-01-18 13:58:22,110 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
